brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Converse,CHUCK 70 AT-CX EARTH TONES DEEP SLEEPTIDEPOOL GREY,"₹ 7,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A02776C,"The Chuck 70 AT-CX combines heavyweight canvas with classic outdoor colors and CX comfort to keep up with the always wondering, always wandering creative explorer. Innovative CX foam cushioning provides next-level comfort for all-day exploration, while iconic Chuck 70 details gives you versatile style to go from city life, to the great outdoors, and back. Rounded out with a durable toe cap and diamond lugged traction outsole for better grip. WHY YOU SHOULD BE DOWN  High-top shoe with heavyweight cotton canvas upper CX foam cushioning for all-day comfort Faux leather star ankle patch Injected Bosey toe cap for extra durability and diamond lugged outsole for added grip Premium Chuck 70 detailing, like premium laces and vintage license plate",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-70-at-cx-earth-tones-deep-sleep-tidepool-grey,data/raw/superkicks/men-sneakers/images/converse/chuck 70 at-cx earth tones deep sleeptidepool grey,,
Converse,RUN STAR HIKE PLATFORM ANIMALIER EGRETBLACKEGRET,"₹ 6,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A03729C,"Elevate your look in signature Chuck Taylor style with a fresh pair of platforms. Designed for standout style, the reimagined zebra prints pop against any outfit while a saw-tooth outsole ups the traction. Finished with a breathable mesh lining, they're equal parts comfortable and stylish.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/run-star-hike-platform-animalier-egret-black-egret,data/raw/superkicks/men-sneakers/images/converse/run star hike platform animalier egretblackegret,,
Adidas Originals,GAZELLE BLACK,"₹ 7,149.00",Adidas,Vietnam,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,BB5476,"THE 1991 GAZELLE RETURNS IN A ONE-TO-ONE REISSUE. A low-profile classic. The Gazelle shoe started life as a football trainer and grew into an iconic streetwear staple. This pair honours the favourite version of 1991, with the same materials, colours and slightly wider proportions. A nubuck upper gives these shoes a smooth touch and soft feel.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gazelle-black,data/raw/superkicks/men-sneakers/images/adidas originals/gazelle black,,
New Balance,VISION RACER WHITEVIOLET,"₹ 11,999.00",Brandman Retail Pvt Ltd.,Vietnam,Brandman Retail Pvt Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,MSVRCSSN,"The unique creative spark of Jaden Smith transforms itself into the ‘Sunset Chaser.’ Jaden’s signature model combines elements of the sleek, ultra-modern X-Racer and the oxford-inspired 1700 walking shoe into a fashion-forward hybrid. The signature design language: mesh upper, spacious synthetic overlays, and a segmented, outsized midsole continues to expand the boundaries of design, both visually, and philosophically, with the incorporation of partially recycled materials in the upper, lining, midsole, heel, and insole. This special edition colorway features a pink and purple gradient, inspired by Jaden’s album cover artwork, set against tonal white overlays and midsole, creating a striking contrast between vibrancy and minimalism.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/vision-racer-white-violet,data/raw/superkicks/men-sneakers/images/new balance/vision racer whiteviolet,,
Nike,AIR FORCE 1 LOW WHITE  CHOCOLATE,"₹ 8,957.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DM0576-100,"This NIKE AIR FORCE 1 utilizes a clean White, Chocolate, and Metallic Gold color combination. The pair comes with a branded toothbrush that will help you keep your kicks clean, Gold ‘Anniversary Edition’ written on the tongue labels, and features a graphic hangtag. Other details include a White midsole and a Brown rubber outsole.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-force-1-low-white-chocolate,data/raw/superkicks/men-sneakers/images/nike/air force 1 low white  chocolate,,
Nike,AIR DUNK JUMBO SAILLIGHT SILVER-MINT FOAM-PINK FOAM,"₹ 11,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DV0821-100,"Your favorite look goes big and bold. Extra-large branding exaggerates the classic look, while the Air strobel unit puts cushioning right beneath your feet. And if that's not enough, the ""inside-out"" tongue construction and new lacing system brings a new look that's customizable. How will you rock yours?  Leather and mesh on the upper provides a premium look that lasts. Air strobel underfoot delivers comfort right where you want it. New lacing system uses cord eyestays, tongue webbing and lace wings to give you a personalized fit. Foam midsole offers lightweight, responsive cushioning. Rubber outsole with classic hoops pivot circle adds durable traction and heritage style. Extended rubber around the outsole edge adds durability. Small notches on leather overlays allow you to step naturally. Pull tab on the tongue makes for easy on and off. Tongue and branding are almost 2x bigger than original Dunk.  Details  2 sets of laces Padded collar Exposed foam on tongue",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-dunk-jumbo-sail-light-silver-mint-foam-pink-foam,data/raw/superkicks/men-sneakers/images/nike/air dunk jumbo saillight silver-mint foam-pink foam,,
Jordan,AIR JORDAN 5 RETRO BLACKAQUATONE-TAXI,"₹ 18,395.00","CHANG SHIN VIETNAM CO., LTD.",Vietnam,Nike India Private Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DD0587-047,"ICONIC ON THE STREET. Get your piece of Jordan history and heritage with the Air Jordan 5 Retro. Based on the classic game shoe from 1990, it has all the iconic details, including the bump-out collar, lace toggle and fighter plane-inspired design lines.  Visible Air under the heel and encapsulated Air in the forefoot provide lightweight cushioning. Genuine and synthetic leather and plastic materials are light and durable.  More Details  Foam midsole Rubber outsole Not intended for use as Personal Protective Equipment (PPE)",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-jordan-5-retro-black-aquatone-taxi,data/raw/superkicks/men-sneakers/images/jordan/air jordan 5 retro blackaquatone-taxi,,
Nike,DUNK MID COCONUT MILKVIVID ORANGE-CELESTIAL GOLD,"₹ 10,295.00",Nike India Pvt. Ltd.,Vietna,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV0830-101,"Created for the hardwood but taken to the streets, the '80s b-ball icon returns with classic, stone-washed canvas in a durable design. Channeling vintage style back onto the streets, its padded, mid-cut collar lets you take your game anywhere—in comfort.Canvas upper features a durable construction reminiscent of '80s b-ball.Foam midsole offers lightweight, responsive cushioning.Rubber outsole with classic hoops pivot circle adds durable traction and heritage style.Leather on the Swoosh and heel tab adds a premium touch.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/dunk-mid-coconut-milk-vivid-orange-celestial-gold,data/raw/superkicks/men-sneakers/images/nike/dunk mid coconut milkvivid orange-celestial gold,,
Nike,AIR MAX PLUS SE WHITE,"₹ 12,796.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DQ8960-100,"Step into the history books. Paying homage to Frank Rudy, the man who created the coveted cornerstone of cushioning—Air—the Nike Air Max Plus SE celebrates his legacy with fun details. From the patent number proudly stamped on the Air unit to the translucent cage to the Airy woven upper, its striking visuals deliver a lesson in comfort.  Celebrate Frank Rudy's Air: ""Patent NO. 4,183,156"" is stamped on the Air unit, hangtag mimics his ""California Nike Air"" license plate and an info card talks about the invention. Printed sockliner with Air schematics adds to the fun. Bringing beach life to the city, the prominent arch draws inspiration from a whale's tail and adds structure while the iconic wavy fingers nod to palm trees and ocean waves. Originally designed for performance running, Nike Air units provide lightweight cushioning that lasts. Synthetic upper with airy mesh adds lightweight comfort and durability. Full-length rubber outsole adds traction and durability to your journey.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-max-plus-se-white,data/raw/superkicks/men-sneakers/images/nike/air max plus se white,,
Nike,DUNK LOW HIGH RETRO SE BAROQUE BROWNSESAME-COCONUT MILK,"₹ 11,495.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FB8892-200,"The '80s b-ball icon returns with mixed materials and a neutral palette. With its classic hoops design, the Dunk High Retro channels old-school style back onto the streets, while its padded, high-top collar keeps you comfortable all day long.Leather upper ages to soft perfection.High-top collar, tongue shape and perforations on the toe box add an iconic look that stays true to the original.Rubber sole has a full cupsole stitch for exceptional durability.Classic hoops pivot circle on the bottom gives you excellent traction.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/dunk-low-high-retro-se-baroque-brown-sesame-coconut-milk,data/raw/superkicks/men-sneakers/images/nike/dunk low high retro se baroque brownsesame-coconut milk,,
Nike,AIR FORCE 1 07 LV8 BLACKBLACK-SUMMIT WHITE,"₹ 10,795.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB2048-001,"The radiance lives on in the Air Force 1 ’07 LV8. Crossing hardwood comfort with off-court flair, these kicks add a touch of crafty style to a hoops original. Mixed materials and era-echoing ‘80s construction add nothing-but-net style.Leather and textile upper brings texture and durability.Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.Padded collar feels soft and comfortable.More Details  Foam midsole Rubber sole",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-force-1-07-lv8-black-black-summit-white,data/raw/superkicks/men-sneakers/images/nike/air force 1 07 lv8 blackblack-summit white,,
Jordan,AIR JORDAN LEGACY 312 LOW SUMMIT WHITEFIRE RED-TECH GREY-BLACK,"₹ 12,995.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CD7069-101,"SHOUT-OUT TO THE 312.The Air Jordan Legacy 312 Low celebrates Michael Jordan's legacy with this shout-out to Chicago's 312 area code. The design creates a modern mash-up of iconic Jordan elements.Design combines iconic elements of the AJ3, AJ1 and Alpha Force.Leather, synthetic and/or textile in the upper with a midfoot strap for a secure fit.Visible Air-Sole unit in the heel enhances cushioning.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-jordan-legacy-312-low-summit-white-fire-red-tech-grey-black,data/raw/superkicks/men-sneakers/images/jordan/air jordan legacy 312 low summit whitefire red-tech grey-black,,
Adidas Originals,NMD_R1  CORE BLACK ,"₹ 10,399.00",Adidas India Marketing Private Ltd.,VIETNAM,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,GZ7922,"Stand out in the concrete jungle. Inspired by an acclaimed '80s runner from the adidas archives, these NMD_R1 Shoes provide a sock-like fit with a stretchy and supportive knit upper. Energy-returning Boost cushioning provides all-day comfort, and midsole plugs on the sides stand out as the recognizable mark of iconic NMD style. And if that isn't enough to draw some attention, the chic colors sure will.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/nmd_r1-core-black,data/raw/superkicks/men-sneakers/images/adidas originals/nmd_r1  core black ,,
Nike,AIR MAX 90 LTR PEARL PINKBAROQUE BROWN,"₹ 8,957.00",,,,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FD0789-600,"Lace up and feel the legacy with the Nike Air Max 90 LTR. An iconic Waffle outsole and molded plastic accents help these kicks stay true to their roots while Max Air cushioning adds comfort to your every step. Crisp leather and soft, textured suede bring a premium look and feel to this classic sneaker.  Originally designed for performance running, visible Max Air cushioning puts the history of comfort beneath your feet. Stitched leather overlays and molded plastic accents add durability, comfort and the iconic '90s look you love. Padded, low-cut collar looks sleek and feels great. Rubber Waffle outsole delivers traction, durability and heritage style.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-max-90-ltr-pearl-pink-baroque-brown,data/raw/superkicks/men-sneakers/images/nike/air max 90 ltr pearl pinkbaroque brown,,
Adidas Originals,GAZELLE NAVYWHITE,"₹ 7,149.00",adidas India Marketing Private Limited,Vietnam,adidas India Marketing Private Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,BB5478,"THE 1991 GAZELLE RETURNS IN A ONE-TO-ONE REISSUE. A low-profile classic. The Gazelle shoe started life as a football trainer and grew into an iconic streetwear staple. This pair honours the favourite version of 1991, with the same materials, colours and slightly wider proportions. A nubuck upper gives these shoes a smooth touch and soft feel.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gazelle-navy-white,data/raw/superkicks/men-sneakers/images/adidas originals/gazelle navywhite,,
Asics,GEL LYTE III 0G GLACIER GREYCREAM,"₹ 7,999.00",BRANCH OF DONG HUNG INDUSTRIAL JOINT STOCK COMPANY,VIETNAM,ASICS INDIA PVT. LTD,1.00 KG,Shoes,1 Pair,SUPER KICKS INDIA PVT. LTD,1201A295.021,"The GEL-LYTE™ III OG sneaker returns to its roots and reimagines them for the planet. It keeps your mind and body connected on walking the path towards creating a sound earth.  Constructed with leftover leather scraps for the upper, this shoe requires fewer chemicals and dyes for the tanning process. This process gives the iconic shape a neutral color palette.  Its classic tooling remains intact, while the GEL™ technology in the heel allows you to soften your impact with every step.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-iii-0g-glacier-grey-cream,data/raw/superkicks/men-sneakers/images/asics/gel lyte iii 0g glacier greycream,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel lyte iii 0g glacier greycream,34cms x 21cms x 13cms
Adidas Originals,BAD BUNNY RESPONSE CL ECRU TINTBRONZE STRATA EARTH STRATA,"₹ 15,999.00",Adidas India Pvt. Ltd.,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,ID0780,"SHOES INSPIRED BY THE PASO FINO. The adidas Response CL arrives revealing more layers and invites us to move like Benito, with the Paso Fino, that unique, elegant, and confident walk, towards the unknown, because it is there that we can discover what no one ever saw. Introducing a sophisticated colour palette of brown and purple, this colourway reflects the arid colors of the desert, merged with the textures and lines of the mountains. The concept, set in the western universe, summons us to see beyond, choose a path and trust in our vision. The new Response CL features various tints of tan and brown, with accenting pops of purple. Mesh underlays, suede overlays and decorative embroidery bring the 'melted' story to life. This premium silhouette features a rubber sole, 3-Stripes and the all-seeing eye branding characteristic of the Bad Bunny partnership.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/bad-bunny-response-cl-ecru-tint-bronze-strata-earth-strata,data/raw/superkicks/men-sneakers/images/adidas originals/bad bunny response cl ecru tintbronze strata earth strata,,
Nike,AIR FORCE 1 07 LIGHT ARMYLIGHT ARMY-GUM LIGHT BROWN,"₹ 11,895.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FD3365-339,"Classic details elevate an icon for timeless style that's easy to wear. Crisp leather gives these kicks a premium feel while a gum sole pairs with a woven tongue and retro branding for a heritage Nike look. Of course, some things never change: Nike Air units still cushion your every step.From tough stitching to pristine materials to the cupsole design, these kicks deliver durable style that's smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Low-cut, padded collar looks sleek and feels great.Rubber outsole with heritage hoops pivot circles adds traction and durability.More Details  Foam in the midsole Perforation on toe",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-light-army-light-army-gum-light-brown,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 light armylight army-gum light brown,,
Reebok,HURRIKAZE II FTWR WHITECORE BLACKGLEN GREEN,"₹ 10,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,100033879,"One of the most eye-catching styles of the '90s is back, remixed with modern materials. These men's Reebok shoes have a nubuck and suede upper with eye-catching color contrast. Rock them to meet up some friends and show you've got that hoops DNA.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/hurrikaze-ii-ftwr-white-core-black-glen-green,data/raw/superkicks/men-basketball-sneakers/images/reebok/hurrikaze ii ftwr whitecore blackglen green,,
Jordan,AIR JORDAN 11 RETRO LOW IE BLACKBLACK-WHITE,"₹ 16,995.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,919712-001,LEGENDARY LOOK.The Air Jordan 11 Retro Low IE Shoe offers a fresh take on one of the most beloved Jordan designs ever. It's built with lightweight and breathable materials. Full-length Air cushioning combines with premium details for the ultimate fusion of style and comfort.Real and synthetic leather and textile material in the upper for durability.Full-length Air-Sole unit provides soft cushioning.Lightweight composite midsole component provides stability.Rubber outsole features a modified herringbone traction pattern.,men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-11-retro-low-ie-black-black-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 11 retro low ie blackblack-white,,
Nike,FREAK 5 EP LT OREWOOD BRNEMERALD RISE,"₹ 11,495.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DX4996-100,"Giannis’ internal engine revs from deep within, requiring a shoe that can harness his superpower abilities. Enter the Freak 5. Stacked with stunning speed for super-quick first steps, stuffed with that sort of springy cushioning that can withstand the all-game grind, his signature shoe lets you feel the like the Greek Freak. Blow past your opponent en route to the rim, while sticking with quick-twitch ball-handlers when a defensive stand decides the game. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.Hit the GasA top-loaded Zoom Air unit in the forefoot provides energy return and responsiveness, putting force into your first step so you can go from the perimeter to the rim with ease.Stay ContainedFor all that force and velocity, Giannis needs a design that stays with him, no matter what the defense throws at him. Our internal containment system gives you a more dynamic fit system that limits movement inside the shoe without feeling constricting.Comfort for 4 QuartersSpringy foam midsole has a responsive underfoot ride. It adds a soft, comfortable sensation to help keep you moving and energized all game long.Stick and CutAdvanced traction in the heel enhances your on-court feel. It helps you stick to the ground for a microsecond while the other directional traction helps you dig your toe in and toe out of it.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/freak-5-ep-lt-orewood-brn-emerald-rise,data/raw/superkicks/men-basketball-sneakers/images/nike/freak 5 ep lt orewood brnemerald rise,,
Nike,FREAK 5 EP BLACKPHANTOM-FUCHSIA DREAM-BALTIC BLUE,"₹ 11,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DX4996-002,"Giannis’ internal engine revs from deep within, requiring a shoe that can harness his superpower abilities. Enter the Freak 5. Stacked with stunning speed for super-quick first steps, stuffed with that sort of springy cushioning that can withstand the all-game grind, his signature shoe lets you feel the like the Greek Freak. Blow past your opponent en route to the rim, while sticking with quick-twitch ball-handlers when a defensive stand decides the game. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.Hit the GasA top-loaded Zoom Air unit in the forefoot provides energy return and responsiveness, putting force into your first step so you can go from the perimeter to the rim with ease.Stay ContainedFor all that force and velocity, Giannis needs a design that stays with him, no matter what the defense throws at him. Our internal containment system gives you a more dynamic fit system that limits movement inside the shoe without feeling constricting.Comfort for 4 QuartersSpringy foam midsole has a responsive underfoot ride. It adds a soft, comfortable sensation to help keep you moving and energized all game long.Stick and CutAdvanced traction in the heel enhances your on-court feel. It helps you stick to the ground for a microsecond while the other directional traction helps you dig your toe in and toe out of it.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/freak-5-ep-black-phantom-fuchsia-dream-baltic-blue,data/raw/superkicks/men-basketball-sneakers/images/nike/freak 5 ep blackphantom-fuchsia dream-baltic blue,,
Adidas Originals,FORUM MOD MID WHITECLAYPRELOVED YELLOW,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IE7121,"FORUM MOD MID SHOES MID-TOP SHOES MADE WITH RECYCLED AND VEGAN MATERIALS The adidas Forum like you've never seen it. This version of the iconic shoes pushes boundaries with expressive details and an all-new build. These distinguished trainers take on bold proportions with midfoot plugs and an extended midsole counter. The upper is part synthetic leather, part textile, and all vegan. And we haven't even mentioned all the fresh visual touches — like the net overlay on the 3-Stripes and the interplay of coloured panels. Yeah, these are sharp. To reduce our reliance on virgin materials, we make sure that our vegan alternatives also contain a minimum of 25% recycled content.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/forum-mod-mid-white-clay-preloved-yellow,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/forum mod mid whiteclaypreloved yellow,,
Nike,KEVIN DURANT KD16 EP DEEP ROYALVIVID PURPLE-METALLIC SILVER,"₹ 13,995.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV2916-401,"Kevin Durant is a true hooper. He'd be just as happy running pickup all afternoon as he would be dropping 40-pieces in the playoffs. When your avid appetite for the game can’t be satisfied, lace up in the KD16’s. Nike Air and Zoom Air work together to provide speed and stability for all four quarters, while the upper is lower and the overall load is lighter compared to the previous iteration. It's ideal for the hoopaholic who can’t say no to just one more game. This regal design pays homage to KD’s prominence as a player, a revered, king-making bucket-getter who just keeps getting better with each passing season. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.Emotional PathwayFrom injuries and insults to championships and reclamation of his rightful place in the basketball world, KD’s grown both as a player and person. The cloudy, purple haze represents the endured downs throughout his career that eventually helped make him stronger. The day-breaking blues signify his emotional range and clarity of mind that have brought him through it all.Cushion and ComfortA lightweight Nike Air unit at the bottom of the upper gives KD the cushioning and comfort he needs to thrive during a long season.High-Speed HavenKD loved the 15’s underfoot experience, so we took inspiration from the previous iteration and added a bottom-loaded forefoot Zoom Air unit for extra pop and snappiness when the game hits high speeds. Responsive full-length foam adds a soft, comfortable sensation.Groove and MoveGrooves and ridges in the sole help provide multidirectional traction and court feel. A stiff piece under the arch helps keep the shoe stable and help you smoothly transition from heel to toe.Broken-In FeelMultilayer mesh in the upper is lightweight and dimensional with a broken-in feel. Added thickness in strategic areas helps to keep your foot in place by reducing small movements.Like ClockworkThe outsole resembles watch gears, which represent the inner workings of KD and the methodical nature of how he operates.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/kevin-durant-kd16-ep-deep-royal-vivid-purple-metallic-silver,data/raw/superkicks/men-basketball-sneakers/images/nike/kevin durant kd16 ep deep royalvivid purple-metallic silver,,
Jordan,AIR JORDAN 13 RETRO WHITEWHEAT,"₹ 19,295.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,414571-171,"TRUE TO FORM.The Air Jordan 13 Retro brings back the memorable game shoe that Michael Jordan wore during the '97-98 season, all the way to his 6th championship title. All the classic details are there like the quilted overlay, iconic sculpted midsole and holographic eye.Genuine leather and textile materials in the upper.Phylon midsole with encapsulated Zoom Air unit in the forefoot and heel.Rubber outsole pods are strategically placed to optimize traction and flexibility.More Details  Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-13-retro-white-wheat,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 13 retro whitewheat,,
Adidas Originals,RIVALRY 86 LOW 003 CORE BLACKTALCOLIVE,"₹ 11,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF3401,"SHOES INSPIRED BY '80S BASKETBALL AND READY FOR TODAY. The best things start out good and become great as time goes along. That's the story with these adidas Rivalry shoes — born for the basketball court in the 1980s and a mainstream style statement today. They're designed with tonal 3-Stripes on a soft leather upper over a classic rubber outsole. Wear them to the skatepark, out with friends or on a walk in your neighborhood. They're yours to make your own.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/rivalry-86-low-003-core-black-talc-olive,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/rivalry 86 low 003 core blacktalcolive,,
Jordan,AIR JORDAN 1 ZOOM CMFT 2 BROWNGOLD,"₹ 13,295.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV1307-180,"Premium suede and Jordan Brand's signature Formula 23 foam come together to give you an extra luxurious (and extra cosy) AJ1. You don't need to play ""either or"" when it comes to choosing style or comfort with this one—which is nice, 'cause you deserve both.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-1-zoom-cmft-2-brown-gold,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 1 zoom cmft 2 browngold,,
Jordan,AIR JORDAN 8 RETRO BLACKTRUE RED-WHITE,"₹ 19,295.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,305381-062,"Debuting during MJ's '92-'93 championship season, the AJ8 is a classic. This edition is the most recent in a long line of bring-backs to rock the molded details, colorful accents and mid-foot straps that made it an icon.Leather and textile upper delivers durable support.Encapsulated Nike Air-Sole unit provides lightweight cushioning.Mid-foot straps offer added stability and a secure fit.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-8-retro-black-true-red-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 8 retro blacktrue red-white,,
Jordan,AIR JORDAN 1 MID WHITEBLACK-BRIGHT CONCORD-TRUE RED,"₹ 11,495.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DQ8426-154,"Inspired by the original AJ1, this mid-top edition maintains the iconic look you love while choice colors and crisp leather give it a distinct identity.Leather, synthetic leather and textile upper for a supportive feel.Foam midsole and Nike Air cushioning provide lightweight comfort.Rubber outsole with pivot circle gives you durable traction.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-1-mid-white-black-bright-concord-true-red,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 1 mid whiteblack-bright concord-true red,,
Jordan,AIR JORDAN 6 RETRO BLACKBRIGHT CONCORD-AQUATONE,"₹ 18,395.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CT8529-004,"MJ wore 'em when he claimed his first championship and you'll be wearing 'em for—well, whatever you want. Laden with dynamic design lines and those iconic lace locks, these sneakers bring throwback style to any 'fit. Lace up, and let your kicks do the talking.Genuine and synthetic leather and textile materials provide lightweight structure and support.Nike Air unit in the heel and encapsulated Air unit in the forefoot provide cushioning.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-6-retro-black-bright-concord-aquatone,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 6 retro blackbright concord-aquatone,,
