brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Jordan,AIR JORDAN 2 RETRO LOW WHITECHERRYWOOD RED-LT STEEL GREY,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV9956-103,"Wear a shoe with over 30 years of legacy that remains fresh to this day. Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and an Air-Sole unit underfoot, this throwback serves the ultimate combo of wearability and style.Nike Air technology absorbs impact for cushioning with every step.Leather in the upper breaks in easily and makes for a long-lasting shoe.Rubber outsole provides traction and durability.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-low-white-cherrywood-red-lt-steel-grey,data/raw/superkicks/men-sneakers/images/jordan/air jordan 2 retro low whitecherrywood red-lt steel grey,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/jordan/air jordan 2 retro low whitecherrywood red-lt steel grey,
Saucony Originals,SHADOW 5000 BROWNORANGE,"₹ 14,725.00",Hochiminh city,Vietnam,Brightex synergizer india pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,S70665-20,"Performance was in mind when this shoe debuted in our running line in the 80s, but now it’s all about looks and comfort. The Shadow 5000 has both of those in spades, and will keep your sneaker game fresh with these on-point colorways.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/shadow-5000-brown-orange,data/raw/superkicks/men-sneakers/images/saucony originals/shadow 5000 brownorange,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/saucony originals/shadow 5000 brownorange,
Asics,EX89 WHITECLASSIC RED,"₹ 9,999.00",Asics,Vietnam,Asics India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,1201A476.111,The Ex89™ Sneaker Blends The Heritage Influences Of The Gel-Extreme Basketball Shoe From 1989 With Modern Cushioning Properties. It Was Originally Created By Toshikazu Kayano In The Late 1980S As His First Design Project With Asics. The Upper’S Layered Leather Construction Is Also Met With Spirited Color Blocking That Matches The Era’S Iconic Nba Team Uniforms.  We Updated The Cushioning System With Our Ff Blast™ Technology. It'S Met With A Sculpted Heel Shape To Improve Underfoot Comfort During Everyday Scenarios. The Outsole’S Pattern Is Meant To Mirror The View Of A City From The Sky. This Functional Grip Feature Was Initially Inspired By The Designer’S First Business Trip To The United States In 1987.,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/ex89-white-classic-red,data/raw/superkicks/men-sneakers/images/asics/ex89 whiteclassic red,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/ex89 whiteclassic red,
Nike,AIR VAPORMAX 2023 FLYKNIT SANDDRIFTBRONZINE-BRONZINE-SANDDRIFT,"₹ 19,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DV1678-100,"Have you ever walked on Air? Step into the Air VaporMax 2023 to see how it's done. The innovative tech is revealed through the perforated sockliner (pull it out to see more). The stretchy Flyknit upper is made with at least 20% recycled content by weight.Lighter Than AirYou'll be walking on Air and feeling lighter than it—this shoe weighs less than any other model with this Air unit so far.Flying HighStretchy and supportive Flyknit upper creates a striking visual that's seamless, breathable and feels as light as air.The first 1-piece Air unit to run the entire length of a shoe, it allows for smoother transitions and adds unbelievable cushioning.Seamless collar sculpts the ankle and helps reduces hot spots.More Details  Rubber outsole Traditional lacing Not intended for use as Personal Protective Equipment (PPE)",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-vapormax-2023-flyknit-sanddrift-bronzine-bronzine-sanddrift,data/raw/superkicks/men-sneakers/images/nike/air vapormax 2023 flyknit sanddriftbronzine-bronzine-sanddrift,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air vapormax 2023 flyknit sanddriftbronzine-bronzine-sanddrift,
Puma,8ENJAMIN SUEDE PINKWHITE,"₹ 7,199.00",Puma Spoarts india pvt. ltd,China,Puma Spoarts india pvt. ltd,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,39215702,"The debut PUMA x 8ENJAMIN collab is characterised by bold colours, skate nostalgia, and appearances from the artist's alter-ego, Fluz. This Suede brings a bit of Fluz and skate culture to your footwear game. To level up your purchase, head to the 8enjamin website, where you can download a template and turn your box into an art piece.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/8enjamin-suede-pink-white,data/raw/superkicks/men-sneakers/images/puma/8enjamin suede pinkwhite,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/puma/8enjamin suede pinkwhite,
Asics,JOGGER X81 BLUE HARMONYBENGAL ORANGE,"₹ 8,999.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1201A744.401,"The JOGGER X81™ sneaker draws inspiration from various jogging shoes in the ASICS archive.  The upper references various influences from the the ULTIMATE, TIGER PAW X1, SORTIE LYTE GONA, and X-CALIBER shoes. These 1980s details are harmonized with modern materials that create a new heritage-inspired design. We took inspiration from the ULTIMATE shoe’s cushioning structure. By updating this technology with larger holes on the outside and smaller holes on the inside, the shoe offers better cushioning and stability. Meanwhile, the Caldera outsole design references the shape formed by Hawaiian volcanoes after they erupt and collapse. This unique design was initially intended to help prevent soil from getting stuck in the tread when running off-road.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/jogger-x81-blue-harmony-bengal-orange,data/raw/superkicks/men-sneakers/images/asics/jogger x81 blue harmonybengal orange,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/jogger x81 blue harmonybengal orange,
Nike,AIR PEGASUS 89 WHITERACER BLUE-PHOTON DUST,"₹ 10,795.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FN3415-100,"The Nike Air Pegasus '89 resurrects a look that's as fresh as the era it came from. With suede overlays, a hidden Air unit and a Waffle outsole, this street-ready edition of the Pegasus blends retro style with modern comfort.Suede overlays pair with a shiny knit fabric to bring you a look inspired by the original Pegasus.Nike Air cushioning in the heel helps keep every step comfortable.Rubber Waffle outsole provides durable traction.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-pegasus-89-white-racer-blue-photon-dust,data/raw/superkicks/men-sneakers/images/nike/air pegasus 89 whiteracer blue-photon dust,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air pegasus 89 whiteracer blue-photon dust,
Adidas Originals,STAN SMITH LUX OFF WHITECREAM WHITEROYAL BLUE,"₹ 14,999.00",Adidas,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,ID1995,"THE ICONIC SHOE IN PREMIUM LEATHER, FOR STYLE MADE LUXE. Materials matter, and this edition of the timeless adidas Stan Smith shoes decided to go all out. Thick, buttery-soft leather crafts the entire shoe, including the extra-comfortable lining inside. The result is a premium take on the court-inspired classic, made deliciously rich and luxe — and with the calm, collected versatility to pair with anything. The low-abrasion rubber outsole stands up to daily demands, rounding out a streamlined silhouette you'll reach for outfit after outfit.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/stan-smith-lux-off-white-cream-white-royal-blue,data/raw/superkicks/men-sneakers/images/adidas originals/stan smith lux off whitecream whiteroyal blue,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/stan smith lux off whitecream whiteroyal blue,
Asics,GEL-LYTE V GODAI EGGPLANTPURPLE,"₹ 11,999.00",ASICS INDIA PVT. LTD,Vietnam,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1203A282.402,"This GEL-LYTE® V sneaker draws inspiration from the Japanese phrase ""Godai,"" and how it references the five elements in Japanese philosophy. ​This shoe's upper construction is designed with leather, nubuck, and suede overlays. Each colorway is rendered with different color palettes that reflect the physical properties of the five elements: Fire, Water, Earth, Void, and Wind. The shoes are also accented with a coin dubrae that's embossed with the Japanese symbol for the element that its colorway represents.​The tooling retains its wavy design from when it first hit the running market in 1993. This design's midsole construction also features at least 20% recycled materials to support more sustainable manufacturing.​",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-v-godai-eggplant-purple,data/raw/superkicks/men-sneakers/images/asics/gel-lyte v godai eggplantpurple,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel-lyte v godai eggplantpurple,
Nike,AIR MAX 97 PURE PLATINUMWOLF GREY-WOLF GREY-SAIL,"₹ 16,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ2629-001,"Sleek. Stylish. Simple. The Air Max 97's water-inspired design flows whether you're out for a run or a night on the town. Full-length Nike Air cushioning lets you ride in performance comfort.Upper combines leather and textile for depth and durability.Originally designed for performance running, full-length Nike Air cushioning pairs best-in-class comfort with sporty style.Lace eyelets are covered to create a streamlined look.Rubber outsole adds traction and durability.More Details  Foam midsole Not intended for use as Personal Protective Equipment (PPE)",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-max-97-pure-platinum-wolf-grey-wolf-grey-sail,data/raw/superkicks/men-sneakers/images/nike/air max 97 pure platinumwolf grey-wolf grey-sail,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air max 97 pure platinumwolf grey-wolf grey-sail,
Adidas Originals,COUNTRY XLG GREY ONEMETALLIC,"₹ 9,999.00",Adidas India Pvt. Ltd.,Vietnam,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,ID0365,"SLEEK SHOES WITH RETRO INSPIRATION. When retro meets innovation, your next pair of shoes is born. Inspired by the classic adidas Country profile, these must-haves rock a crisp T-toe overlay, serrated 3-Stripes and an unmistakable heel. The nylon upper and suede overlays mix up materials for a sleek look, but it's the leather eyestay that adds a premium touch of luxury. Comfort comes in strong with a cushy EVA midsole plus a grippy rubber outsole to grab the ground beneath your feet.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/country-xlg-grey-one-metallic,data/raw/superkicks/men-sneakers/images/adidas originals/country xlg grey onemetallic,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/country xlg grey onemetallic,
Adidas Originals,GAZELLE 85 PINK FUSIONCLOUD WHITE,"₹ 12,999.00",Adidas,Vietnam,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IG5004,"AN '80S DESIGN REVIVED AND REFINED FOR EFFORTLESS EVERYDAY STYLE. Styled after its '85 counterpart, these adidas Gazelle shoes offer a premium take on a timeless look that's been loved by musicians, trendsetters and skate legends throughout the decades. The low-profile silhouette, foxing tape and serrated 3-Stripes hit every cornerstone of this iconic design. Finished with classic colors, these sneakers are a style staple that's pretty hard to beat.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gazelle-85-pink-fusion-cloud-white,data/raw/superkicks/men-sneakers/images/adidas originals/gazelle 85 pink fusioncloud white,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/gazelle 85 pink fusioncloud white,
Nike,BLAZER LOW 77 PREMIUM LIGHT BONEPHANTOM,"₹ 8,595.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV7231-001,"Praised for its classic simplicity and comfort, the original hoops look is your tried-and-tested wardrobe staple. With low-profile style, plush collar details and a durable design, it's your no-brainer. The cork accents and wine-inspired colours give you a taste of the finer things.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/blazer-low-77-premium-light-bone-phantom,data/raw/superkicks/men-sneakers/images/nike/blazer low 77 premium light bonephantom,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/blazer low 77 premium light bonephantom,
Adidas Originals,GAZELLE ALUMINIUMWHITEBURGUNDY,"₹ 10,999.00",adidas India Marketing Private Ltd.,Vietnam,adidas India Marketing Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IG0672,"ICONIC SUEDE SNEAKERS INSPIRED BY THE 1991 ITERATION. With their classic suede design and plethora of effortless yet elevated styling options, Gazelle shoes feel more relevant today than ever. This iteration takes their inspiration from the 1991 version in an exact replica, featuring authentic materials, a T-toe design and a molded tongue. Step out in time-honored style.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gazelle-aluminium-white-burgundy,data/raw/superkicks/men-sneakers/images/adidas originals/gazelle aluminiumwhiteburgundy,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/gazelle aluminiumwhiteburgundy,
Asics,GEL-LYTE V GODAI ARCTIC BLUESKY,"₹ 11,999.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1203A282.401,"This GEL-LYTE® V sneaker draws inspiration from the Japanese phrase ""Godai,"" and how it references the five elements in Japanese philosophy. ​This shoe's upper construction is designed with leather, nubuck, and suede overlays. Each colorway is rendered with different color palettes that reflect the physical properties of the five elements: Fire, Water, Earth, Void, and Wind. The shoes are also accented with a coin dubrae that's embossed with the Japanese symbol for the element that its colorway represents.​The tooling retains its wavy design from when it first hit the running market in 1993. This design's midsole construction also features at least 20% recycled materials to support more sustainable manufacturing.​",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-v-godai-arctic-blue-sky,data/raw/superkicks/men-sneakers/images/asics/gel-lyte v godai arctic bluesky,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel-lyte v godai arctic bluesky,
Adidas Originals,STAN SMITH SHOES CLOUD WHITE  CLOUD WHITE  COLLEGIATE NAVY,"₹ 8,999.00",adidas India Marketing Private Ltd.,China,adidas India Marketing Private Ltd.,0.95Kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FX5501,"STAN SMITH, FOREVER. ALWAYS ICONIC. NOW MORE SUSTAINABLE.       Timeless appeal. Effortless style. Everyday versatility. For over 50 years and counting, adidas Stan Smith Shoes have continued to hold their place as an icon. This pair shows off a fresh redesign as part of adidas' commitment to use only recycled polyester by 2024. With a vegan upper and an outsole made from rubber waste, they still have iconic style, they're just made with the planet in mind. This product is made with vegan alternatives to animal-derived ingredients or materials. It is also made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.             Details      Regular fit Lace closure Synthetic lining Rubber outsole Vegan Color: Cloud White / Cloud White / Collegiate Navy",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/stan-smith-shoes-cloud-white-cloud-white-collegiate-navy,data/raw/superkicks/men-sneakers/images/adidas originals/stan smith shoes cloud white  cloud white  collegiate navy,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/stan smith shoes cloud white  cloud white  collegiate navy,
Jordan,AIR JORDAN 2 RETRO LOW ATMOSPHEREPALE VANILLA-WHITE,"₹ 11,996.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DX6930-600,"Get you a pair of kicks that are as crispy as a strawberry wafer. Pinks and neutrals come together in a truly delectable colorway—and did you see that upper? That's our take on seersucker, the iconic summer fabric. We think it's garden party ready, so start securing those invites.Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning.Rubber outsole offers traction on a variety of surfaces.Synthetic leather gives you stability and durability.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-low-atmosphere-pale-vanilla-white,data/raw/superkicks/men-sneakers/images/jordan/air jordan 2 retro low atmospherepale vanilla-white,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/jordan/air jordan 2 retro low atmospherepale vanilla-white,
Clarks Originals,WALLABEE GREEN,"₹ 14,999.00",Clarks Rellance Footwear Pvt. Ltd.,Vietnam,Clarks Rellance Footwear Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,26172073,"Our heritage Wallabee in vibrant pink turns up the volume on summer style. An embroidered collar brings a tactile twist - complementing the soft suede uppers perfectly, while our statement crepe sole is left natural for a retro look.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wallabee-green,data/raw/superkicks/men-sneakers/images/clarks originals/wallabee green,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/clarks originals/wallabee green,
Asics,GEL-LYTE V GODAI SOOTHING SEASEAFOAM,"₹ 11,999.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1203A282.400,"This GEL-LYTE® V sneaker draws inspiration from the Japanese phrase ""Godai,"" and how it references the five elements in Japanese philosophy. ​This shoe's upper construction is designed with leather, nubuck, and suede overlays. Each colorway is rendered with different color palettes that reflect the physical properties of the five elements: Fire, Water, Earth, Void, and Wind. The shoes are also accented with a coin dubrae that's embossed with the Japanese symbol for the element that its colorway represents.​The tooling retains its wavy design from when it first hit the running market in 1993. This design's midsole construction also features at least 20% recycled materials to support more sustainable manufacturing.​",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-v-godai-soothing-sea-seafoam,data/raw/superkicks/men-sneakers/images/asics/gel-lyte v godai soothing seaseafoam,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel-lyte v godai soothing seaseafoam,
Adidas Originals,GAZELLE 85 GREENWHITEMETALLIC,"₹ 12,999.00",Adidas India Pvt. Ltd.,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE2165,"A FRESH RELEASE OF A LOW-PROFILE CLASSIC. INSPIRED BY THE '80S ARCHIVES. The thing about timeless style is just that: It isn't bound by time. The adidas Gazelle shoes prove it, stepping with the same cool confidence now as they did when they debuted. This pair draws design inspiration from the 1985 archive with a modern update to bold colors that were just as loved back then. Signature details show up strong with metallic-gold branding, serrated 3-Stripes and of course that classic low-cut silhouette.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gazelle-85-green-white-metallic,data/raw/superkicks/men-sneakers/images/adidas originals/gazelle 85 greenwhitemetallic,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/gazelle 85 greenwhitemetallic,
Adidas Originals,GAZELLE BLACKYELLOW,"₹ 10,999.00",adidas India Marketing Private Ltd.,Vietnam,adidas India Marketing Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IG0669,"ICONIC SUEDE SNEAKERS INSPIRED BY THE 1991 ITERATION. With their classic suede design and plethora of effortless yet elevated styling options, Gazelle shoes feel more relevant today than ever. This iteration takes their inspiration from the 1991 version in an exact replica, featuring authentic materials, a T-toe design and a molded tongue. Step out in time-honored style.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gazelle-black-yellow,data/raw/superkicks/men-sneakers/images/adidas originals/gazelle blackyellow,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/gazelle blackyellow,
Nike,AIR HUARACHE WHITEMETALLIC SILVER-INFRARED 23-BLACK,"₹ 11,895.00",Nike,Vietnam,Nike India Pvt. Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DX4259-100,"When it fits this good and looks this great, every day is a vacay. Smooth leather pairs perfectly with shiny neoprene-like fabric for a foot-hugging fit—so don't be afraid to ditch the socks. The low-cut collar and inner sleeve keep it ultra comfy, while the iconic heel clip keeps the early '90s look you love.Originally designed for performance running, the Nike Air cushioning delivers lasting comfort.Upper features airy, neoprene-like fabric with leather accents for added comfort and easy styling.Cushioned inner sleeve stretches to your foot for a personalized fit.Foam midsole feels soft and springy.More Details  Rubber sole Variable width lacing",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-huarache-white-metallic-silver-infrared-23-black,data/raw/superkicks/men-sneakers/images/nike/air huarache whitemetallic silver-infrared 23-black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air huarache whitemetallic silver-infrared 23-black,
Clarks Originals,WALLABEE GREY SUEDE,"₹ 14,999.00",Clarks Rellance Footwear Pvt. Ltd.,Vietnam,Clarks Rellance Footwear Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,26170535,"An iconic shoe to carry you through this summer and many more, our beloved Wallabee returns in a versatile grey hue that works with almost everything in your wardrobe. Crafted with butter-soft suede for a premium feel, this iconic silhouette stays true to its design DNA with a chunky pebble crepe sole, waxy laces and tonal logo fobs.   Premium grey suede upper Breathable leather lining Part-recycled natural rubber pebble crepe sole Includes additional lace for versatile wear Finished with two fobs (Clarks Originals and Wallabee)",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wallabee-grey-suede,data/raw/superkicks/men-sneakers/images/clarks originals/wallabee grey suede,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/clarks originals/wallabee grey suede,
Adidas Originals,D.O.N. ISSUE #4 PURPLE RUSHOFF WHITE,"₹ 10,999.00",ADIDAS,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,HR0710,"UTAH-INSPIRED DONOVAN MITCHELL SHOES. Donovan Mitchell attacks the rim with reckless abandon, no matter who's defending it. These adidas basketball shoes embody his fearless attitude on the hardwood and his willingness to put his body on the line. The colorway nods to the Utah mountains, symbolic of the place where he's honed his game. The Lightstrike midsole cushions your step without weighing you down, and the data-generated traction pattern lets you push the pace without losing grip.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/d-o-n-issue-4-purple-rush-off-white,data/raw/superkicks/men-sneakers/images/adidas originals/d.o.n. issue #4 purple rushoff white,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/d.o.n. issue #4 purple rushoff white,
Nike,AIR FORCE 1 MID 07 WHITECLEAR JADE,"₹ 10,795.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV0806-102,"The Nike Air Force 1 Mid '07 is everything you know best: ‘80s construction, smooth leather and nothin’-but-net style. Plus, we're taking it up a notch with a padded, mid-cut collar with an adjustable strap.From tough stitching to pristine leather to the cupsole design, it delivers durable style that’s smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Hook-and-loop closure lets you personalize your fit.Rubber outsole with heritage pivot circles adds traction and durability.More Details  Perforations on toe",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-force-1-mid-07-white-clear-jade,data/raw/superkicks/men-sneakers/images/nike/air force 1 mid 07 whiteclear jade,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air force 1 mid 07 whiteclear jade,
Toms,JUTE WRAP BOAT OLIVE,"₹ 7,499.00",TOMS Shoes,Netherlands,V Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10019817,"Meet our Stanford Rope Espadrille. Our rope wrap gives you that classic feel with a laid back touch. This icon is made dark olive suede for an added element of luxury.  Suede Uppers Cotton Canvas Lining Outsole height approximately 3mm Removable and hand-washable OrthoLite® EcoLT-Hybrid™ insole for enhanced comfort and breathability made with 26% eco content including 15% hybrid materials, 6% bio-oil and 5% recycled rubber. TOMS is a proud member of the Fair Labor Association—working with suppliers that conduct their businesses ethically, engage with workers, ensure safe working conditions, and establish human rights compliance and social responsibility. When you buy TOMS, you help fund access to mental health resources for the millions of people who need them. Wear TOMS. WEAR GOOD.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/jute-wrap-boat-olive,data/raw/superkicks/men-sneakers/images/toms/jute wrap boat olive,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/toms/jute wrap boat olive,
Asics,GEL-LYTE V CAMELBROWN,"₹ 11,999.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1203A282.250,"This GEL-LYTE™ V sneaker draws inspiration from the Japanese phrase ""Godai,"" and how it references the five elements in Japanese philosophy.   This shoe's upper construction is designed with leather, nubuck, and suede overlays. Each colorway is rendered with different color palettes that reflect the physical properties of the five elements: Fire, Water, Earth, Void, and Wind. The shoes are also accented with a coin dubrae that's embossed with the Japanese symbol for the element that its colorway represents. The tooling retains its wavy design from when it first hit the running market in 1993. Only this time, we've revamped the midsole's construction by using at least 20% recycled materials to support more sustainable manufacturing.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-v-camel-brown,data/raw/superkicks/men-sneakers/images/asics/gel-lyte v camelbrown,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel-lyte v camelbrown,
Nike,ZOOM VOMERO 5 SP ANTHRACITEANTHRACITE-BLACK-WOLF GREY,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,BV1358-002,"DURABLE CUSHIONING IN A STREET-READY PACKAGE.The Nike Zoom Vomero 5 SP wraps your foot in breathable support. A combination of durable materials stands ready for the rigors of your day. Soft foam and Zoom Air cushioning deliver lightweight comfort for a smooth ride.Mesh with TecTuff® and utilitarian overlays is breathable and durable.Cushlon foam with Zoom Air cushioning offers a responsive, smooth ride.Rubber tread gives you durable traction.More Details  Not intended for use as Personal Protective Equipment (PPE)",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/zoom-vomero-5-sp-anthracite-anthracite-black-wolf-grey,data/raw/superkicks/men-sneakers/images/nike/zoom vomero 5 sp anthraciteanthracite-black-wolf grey,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/zoom vomero 5 sp anthraciteanthracite-black-wolf grey,
Puma,MIRAGE MOX VISION BLUE ATOLL,"₹ 5,332.00",,,,,,,Superkicks India Pvt. Ltd.,,"The Mirage Mox collection takes design cues from a 1970s pair of PUMA running shoes and transforms them with a textural contrast and funky futuristic elements. Inspired by illusions and the space between what's real and otherworldly, it's ready for new realities. With bold pops of colour, the Vision iteration features premium materials for a sophisticated silhouette that will have you rocking retro with cool confidence.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/mirage-mox-vision-blue-atoll,data/raw/superkicks/men-sneakers/images/puma/mirage mox vision blue atoll,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/puma/mirage mox vision blue atoll,
Reebok,INSTAPUMP FURY BOOST,"₹ 12,666.00",Adidas India Marketing Private Ltd.,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOES,1 Pair,SUPER KICKS INDIA PVT. LTD,FW5307,Reebok x Adidas have collaborated together to showcase the best technology from them in the Instapump Fury Boost,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/instapump-fury-boost-1,data/raw/superkicks/men-sneakers/images/reebok/instapump fury boost,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/instapump fury boost,
